env_id,year,compartment_name,substance_id,flow_direction,release_pathway,unit,value,comment,main_id,facility_group_id,company_id,source_id
npri-99-2023-91,2023,Water,NA - 17,Emission,Waterbody,tonnes,Ruisseau Dormenan,,QC-MAIN-e51eda66,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-99-2023-92,2023,Water,NA - 12,Emission,Waterbody,kg,Ruisseau Dormenan,,QC-MAIN-e51eda66,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-99-2023-93,2023,Water,NA - 14,Emission,Waterbody,tonnes,Ruisseau Dormenan,,QC-MAIN-e51eda66,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-2100-2023-40,2023,Water,NA - 16,Emission,Waterbody,tonnes,Rivière Shipshaw,,QC-MAIN-a555d9b9,,CMP-f0009ac4,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-2100-2023-41,2023,Water,NA - 02,Emission,Waterbody,kg,Rivière Shipshaw,,QC-MAIN-a555d9b9,,CMP-f0009ac4,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-2100-2023-42,2023,Water,NA - 03,Emission,Waterbody,kg,Rivière Shipshaw,,QC-MAIN-a555d9b9,,CMP-f0009ac4,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-2100-2023-43,2023,Water,NA - 04,Emission,Waterbody,tonnes,Rivière Shipshaw,,QC-MAIN-a555d9b9,,CMP-f0009ac4,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-2100-2023-44,2023,Water,NA - 05,Emission,Waterbody,kg,Rivière Shipshaw,,QC-MAIN-a555d9b9,,CMP-f0009ac4,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-2100-2023-45,2023,Water,NA - 06,Emission,Waterbody,tonnes,Rivière Shipshaw,,QC-MAIN-a555d9b9,,CMP-f0009ac4,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-2100-2023-46,2023,Water,7782-41-4,Emission,Waterbody,tonnes,Rivière Shipshaw,,QC-MAIN-a555d9b9,,CMP-f0009ac4,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-2100-2023-47,2023,Water,NA - 08,Emission,Waterbody,kg,Rivière Shipshaw,,QC-MAIN-a555d9b9,,CMP-f0009ac4,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-2100-2023-48,2023,Water,NA - 09,Emission,Waterbody,tonnes,Rivière Shipshaw,,QC-MAIN-a555d9b9,,CMP-f0009ac4,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-2100-2023-49,2023,Water,NA - 17,Emission,Waterbody,tonnes,Rivière Shipshaw,,QC-MAIN-a555d9b9,,CMP-f0009ac4,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-2100-2023-50,2023,Water,NA - 22,Emission,Waterbody,tonnes,Rivière Shipshaw,,QC-MAIN-a555d9b9,,CMP-f0009ac4,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-2100-2023-51,2023,Water,NA - 12,Emission,Waterbody,kg,Rivière Shipshaw,,QC-MAIN-a555d9b9,,CMP-f0009ac4,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-2100-2023-52,2023,Water,NA - 14,Emission,Waterbody,tonnes,Rivière Shipshaw,,QC-MAIN-a555d9b9,,CMP-f0009ac4,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-3810-2023-71,2023,Water,NA - 02,Emission,Waterbody,kg,Pike River,,ON-MAIN-4e0734b5,,CMP-3ff42329,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-3810-2023-72,2023,Water,NA - 03,Emission,Waterbody,kg,Pike River,,ON-MAIN-4e0734b5,,CMP-3ff42329,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-3810-2023-73,2023,Water,NA - 04,Emission,Waterbody,tonnes,Pike River,,ON-MAIN-4e0734b5,,CMP-3ff42329,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-3810-2023-74,2023,Water,NA - 05,Emission,Waterbody,kg,Pike River,,ON-MAIN-4e0734b5,,CMP-3ff42329,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-3810-2023-75,2023,Water,NA - 06,Emission,Waterbody,tonnes,Pike River,,ON-MAIN-4e0734b5,,CMP-3ff42329,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-3810-2023-76,2023,Water,NA - 08,Emission,Waterbody,kg,Pike River,,ON-MAIN-4e0734b5,,CMP-3ff42329,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-3810-2023-77,2023,Water,NA - 11,Emission,Waterbody,tonnes,Pike River,,ON-MAIN-4e0734b5,,CMP-3ff42329,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-3810-2023-78,2023,Water,NA - 17,Emission,Waterbody,tonnes,Pike River,,ON-MAIN-4e0734b5,,CMP-3ff42329,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-3810-2023-79,2023,Water,NA - 40,Emission,Waterbody,tonnes,Pike River,,ON-MAIN-4e0734b5,,CMP-3ff42329,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-3810-2023-80,2023,Water,NA - 14,Emission,Waterbody,tonnes,Pike River,,ON-MAIN-4e0734b5,,CMP-3ff42329,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-8783-2023-80,2023,Water,NA - 02,Emission,Waterbody,kg,Lac Mazaré,,QC-MAIN-089f3c60,,CMP-c08ac7d7,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-8783-2023-81,2023,Water,NA - 03,Emission,Waterbody,kg,Lac Mazaré,,QC-MAIN-089f3c60,,CMP-c08ac7d7,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-8783-2023-82,2023,Water,NA - 04,Emission,Waterbody,tonnes,Lac Mazaré,,QC-MAIN-089f3c60,,CMP-c08ac7d7,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-8783-2023-83,2023,Water,NA - 05,Emission,Waterbody,kg,Lac Mazaré,,QC-MAIN-089f3c60,,CMP-c08ac7d7,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-8783-2023-84,2023,Water,NA - 06,Emission,Waterbody,tonnes,Lac Mazaré,,QC-MAIN-089f3c60,,CMP-c08ac7d7,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-8783-2023-85,2023,Water,NA - 08,Emission,Waterbody,kg,Lac Mazaré,,QC-MAIN-089f3c60,,CMP-c08ac7d7,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-8783-2023-86,2023,Water,NA - 09,Emission,Waterbody,tonnes,Lac Mazaré,,QC-MAIN-089f3c60,,CMP-c08ac7d7,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-8783-2023-87,2023,Water,NA - 10,Emission,Waterbody,kg,Lac Mazaré,,QC-MAIN-089f3c60,,CMP-c08ac7d7,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-8783-2023-88,2023,Water,NA - 11,Emission,Waterbody,tonnes,Lac Mazaré,,QC-MAIN-089f3c60,,CMP-c08ac7d7,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-8783-2023-89,2023,Water,NA - 12,Emission,Waterbody,kg,Lac Mazaré,,QC-MAIN-089f3c60,,CMP-c08ac7d7,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-8783-2023-90,2023,Water,NA - 37,Emission,Waterbody,kg,Lac Mazaré,,QC-MAIN-089f3c60,,CMP-c08ac7d7,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-8783-2023-91,2023,Water,NA - 14,Emission,Waterbody,tonnes,Lac Mazaré,,QC-MAIN-089f3c60,,CMP-c08ac7d7,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-2372-2023-117,2023,Water,NA - 16,Emission,Waterbody,tonnes,Myra Creek,,BC-MAIN-23155c25,,CMP-05423572,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-2372-2023-118,2023,Water,NA - 01,Emission,Waterbody,tonnes,Myra Creek,,BC-MAIN-23155c25,,CMP-05423572,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-2372-2023-119,2023,Water,NA - 02,Emission,Waterbody,kg,Myra Creek,,BC-MAIN-23155c25,,CMP-05423572,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-2372-2023-120,2023,Water,NA - 03,Emission,Waterbody,kg,Myra Creek,,BC-MAIN-23155c25,,CMP-05423572,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-2372-2023-121,2023,Water,NA - 04,Emission,Waterbody,tonnes,Myra Creek,,BC-MAIN-23155c25,,CMP-05423572,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-2372-2023-122,2023,Water,NA - 05,Emission,Waterbody,kg,Myra Creek,,BC-MAIN-23155c25,,CMP-05423572,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-2372-2023-123,2023,Water,NA - 06,Emission,Waterbody,tonnes,Myra Creek,,BC-MAIN-23155c25,,CMP-05423572,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-2372-2023-124,2023,Water,NA - 08,Emission,Waterbody,kg,Myra Creek,,BC-MAIN-23155c25,,CMP-05423572,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-2372-2023-125,2023,Water,NA - 09,Emission,Waterbody,tonnes,Myra Creek,,BC-MAIN-23155c25,,CMP-05423572,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-2372-2023-126,2023,Water,NA - 10,Emission,Waterbody,kg,Myra Creek,,BC-MAIN-23155c25,,CMP-05423572,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-2372-2023-127,2023,Water,NA - 11,Emission,Waterbody,tonnes,Myra Creek,,BC-MAIN-23155c25,,CMP-05423572,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-2372-2023-128,2023,Water,NA - 17,Emission,Waterbody,tonnes,Myra Creek,,BC-MAIN-23155c25,,CMP-05423572,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-2372-2023-129,2023,Water,NA - 22,Emission,Waterbody,tonnes,Myra Creek,,BC-MAIN-23155c25,,CMP-05423572,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-2372-2023-130,2023,Water,NA - 12,Emission,Waterbody,kg,Myra Creek,,BC-MAIN-23155c25,,CMP-05423572,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-2372-2023-131,2023,Water,NA - 13,Emission,Waterbody,tonnes,Myra Creek,,BC-MAIN-23155c25,,CMP-05423572,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-2372-2023-132,2023,Water,NA - 37,Emission,Waterbody,kg,Myra Creek,,BC-MAIN-23155c25,,CMP-05423572,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-2372-2023-133,2023,Water,NA - 40,Emission,Waterbody,tonnes,Myra Creek,,BC-MAIN-23155c25,,CMP-05423572,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-2372-2023-134,2023,Water,NA - 14,Emission,Waterbody,tonnes,Myra Creek,,BC-MAIN-23155c25,,CMP-05423572,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-28726-2023-42,2023,Water,NA - 02,Emission,Waterbody,kg,Effluents actifs sur le site,,QC-MAIN-dc1a16f9,,CMP-9f967ad1,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-28726-2023-43,2023,Water,NA - 08,Emission,Waterbody,kg,Effluents actifs sur le site,,QC-MAIN-dc1a16f9,,CMP-9f967ad1,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-4866-2023-95,2023,Water,NA - 16,Emission,Waterbody,tonnes,Collins Creek,,SK-MAIN-60ba74c4,GRP-91aaa60b,CMP-43299e17,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-4866-2023-96,2023,Water,NA - 02,Emission,Waterbody,kg,Collins Creek,,SK-MAIN-60ba74c4,GRP-91aaa60b,CMP-43299e17,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-4866-2023-97,2023,Water,NA - 03,Emission,Waterbody,kg,Collins Creek,,SK-MAIN-60ba74c4,GRP-91aaa60b,CMP-43299e17,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-4866-2023-98,2023,Water,NA - 05,Emission,Waterbody,kg,Collins Creek,,SK-MAIN-60ba74c4,GRP-91aaa60b,CMP-43299e17,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-4866-2023-99,2023,Water,NA - 06,Emission,Waterbody,tonnes,Collins Creek,,SK-MAIN-60ba74c4,GRP-91aaa60b,CMP-43299e17,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-4866-2023-100,2023,Water,NA - 08,Emission,Waterbody,kg,Collins Creek,,SK-MAIN-60ba74c4,GRP-91aaa60b,CMP-43299e17,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-4866-2023-101,2023,Water,NA - 09,Emission,Waterbody,tonnes,Collins Creek,,SK-MAIN-60ba74c4,GRP-91aaa60b,CMP-43299e17,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-4866-2023-102,2023,Water,NA - 11,Emission,Waterbody,tonnes,Collins Creek,,SK-MAIN-60ba74c4,GRP-91aaa60b,CMP-43299e17,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-4866-2023-103,2023,Water,NA - 17,Emission,Waterbody,tonnes,Collins Creek,,SK-MAIN-60ba74c4,GRP-91aaa60b,CMP-43299e17,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-4866-2023-104,2023,Water,NA - 12,Emission,Waterbody,kg,Collins Creek,,SK-MAIN-60ba74c4,GRP-91aaa60b,CMP-43299e17,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-4866-2023-105,2023,Water,NA - 37,Emission,Waterbody,kg,Collins Creek,,SK-MAIN-60ba74c4,GRP-91aaa60b,CMP-43299e17,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-4866-2023-106,2023,Water,NA - 40,Emission,Waterbody,tonnes,Collins Creek,,SK-MAIN-60ba74c4,GRP-91aaa60b,CMP-43299e17,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-4866-2023-107,2023,Water,NA - 14,Emission,Waterbody,tonnes,Collins Creek,,SK-MAIN-60ba74c4,GRP-91aaa60b,CMP-43299e17,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-33049-2023-90,2023,Water,NA - 02,Emission,Waterbody,kg,Otto Lake,,ON-MAIN-8825d90d,,CMP-a6812c47,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-33049-2023-91,2023,Water,NA - 04,Emission,Waterbody,tonnes,Otto Lake,,ON-MAIN-8825d90d,,CMP-a6812c47,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-33049-2023-92,2023,Water,NA - 05,Emission,Waterbody,kg,Otto Lake,,ON-MAIN-8825d90d,,CMP-a6812c47,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-33049-2023-93,2023,Water,NA - 06,Emission,Waterbody,tonnes,Otto Lake,,ON-MAIN-8825d90d,,CMP-a6812c47,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-33049-2023-94,2023,Water,NA - 07,Emission,Waterbody,tonnes,Otto Lake,,ON-MAIN-8825d90d,,CMP-a6812c47,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-33049-2023-95,2023,Water,NA - 08,Emission,Waterbody,kg,Otto Lake,,ON-MAIN-8825d90d,,CMP-a6812c47,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-33049-2023-96,2023,Water,NA - 09,Emission,Waterbody,tonnes,Otto Lake,,ON-MAIN-8825d90d,,CMP-a6812c47,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-33049-2023-97,2023,Water,NA - 10,Emission,Waterbody,kg,Otto Lake,,ON-MAIN-8825d90d,,CMP-a6812c47,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-33049-2023-98,2023,Water,NA - 11,Emission,Waterbody,tonnes,Otto Lake,,ON-MAIN-8825d90d,,CMP-a6812c47,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-33049-2023-99,2023,Water,NA - 22,Emission,Waterbody,tonnes,Otto Lake,,ON-MAIN-8825d90d,,CMP-a6812c47,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-33049-2023-100,2023,Water,NA - 12,Emission,Waterbody,kg,Otto Lake,,ON-MAIN-8825d90d,,CMP-a6812c47,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-33049-2023-101,2023,Water,NA - 37,Emission,Waterbody,kg,Otto Lake,,ON-MAIN-8825d90d,,CMP-a6812c47,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-33049-2023-102,2023,Water,NA - 40,Emission,Waterbody,tonnes,Otto Lake,,ON-MAIN-8825d90d,,CMP-a6812c47,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-33049-2023-103,2023,Water,NA - 14,Emission,Waterbody,tonnes,Otto Lake,,ON-MAIN-8825d90d,,CMP-a6812c47,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-8015-2023-16,2023,Water,NA - 16,Emission,Waterbody,tonnes,Fly Pond,,NL-MAIN-842ba1b4,,CMP-24a4f1d5,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-8015-2023-17,2023,Water,NA - 02,Emission,Waterbody,kg,Fly Pond,,NL-MAIN-842ba1b4,,CMP-24a4f1d5,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-8015-2023-18,2023,Water,NA - 06,Emission,Waterbody,tonnes,Fly Pond,,NL-MAIN-842ba1b4,,CMP-24a4f1d5,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-8015-2023-19,2023,Water,NA - 08,Emission,Waterbody,kg,Fly Pond,,NL-MAIN-842ba1b4,,CMP-24a4f1d5,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-8015-2023-20,2023,Water,NA - 14,Emission,Waterbody,tonnes,Fly Pond,,NL-MAIN-842ba1b4,,CMP-24a4f1d5,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-33819-2023-22,2023,Water,NA - 02,Emission,Waterbody,kg,Coin Creek,,ON-MAIN-7f050560,,CMP-ca642bce,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-33819-2023-23,2023,Water,NA - 05,Emission,Waterbody,kg,Coin Creek,,ON-MAIN-7f050560,,CMP-ca642bce,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-33819-2023-24,2023,Water,NA - 17,Emission,Waterbody,tonnes,Coin Creek,,ON-MAIN-7f050560,,CMP-ca642bce,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-23273-2023-62,2023,Water,NA - 16,Emission,Waterbody,tonnes,"Laonil Lake, Lizard Lake",,SK-MAIN-29afbdb5,GRP-14bfbb82,CMP-4a73c5f8,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-23273-2023-63,2023,Water,NA - 02,Emission,Waterbody,kg,"Laonil Lake, Lizard Lake",,SK-MAIN-29afbdb5,GRP-14bfbb82,CMP-4a73c5f8,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-23273-2023-64,2023,Water,NA - 03,Emission,Waterbody,kg,"Laonil Lake, Lizard Lake",,SK-MAIN-29afbdb5,GRP-14bfbb82,CMP-4a73c5f8,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-23273-2023-65,2023,Water,NA - 04,Emission,Waterbody,tonnes,"Laonil Lake, Lizard Lake",,SK-MAIN-29afbdb5,GRP-14bfbb82,CMP-4a73c5f8,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-23273-2023-66,2023,Water,NA - 05,Emission,Waterbody,kg,"Laonil Lake, Lizard Lake",,SK-MAIN-29afbdb5,GRP-14bfbb82,CMP-4a73c5f8,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-23273-2023-67,2023,Water,NA - 06,Emission,Waterbody,tonnes,"Laonil Lake, Lizard Lake",,SK-MAIN-29afbdb5,GRP-14bfbb82,CMP-4a73c5f8,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-23273-2023-68,2023,Water,NA - 07,Emission,Waterbody,tonnes,Laonil Lake,,SK-MAIN-29afbdb5,GRP-14bfbb82,CMP-4a73c5f8,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-23273-2023-69,2023,Water,NA - 08,Emission,Waterbody,kg,"Laonil Lake, Lizard Lake",,SK-MAIN-29afbdb5,GRP-14bfbb82,CMP-4a73c5f8,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-23273-2023-70,2023,Water,NA - 09,Emission,Waterbody,tonnes,"Laonil Lake, Lizard Lake",,SK-MAIN-29afbdb5,GRP-14bfbb82,CMP-4a73c5f8,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-23273-2023-71,2023,Water,NA - 11,Emission,Waterbody,tonnes,"Laonil Lake, Lizard Lake",,SK-MAIN-29afbdb5,GRP-14bfbb82,CMP-4a73c5f8,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-23273-2023-72,2023,Water,NA - 17,Emission,Waterbody,tonnes,"Laonil Lake, Lizard Lake",,SK-MAIN-29afbdb5,GRP-14bfbb82,CMP-4a73c5f8,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-23273-2023-73,2023,Water,NA - 22,Emission,Waterbody,tonnes,"Laonil Lake, Lizard Lake",,SK-MAIN-29afbdb5,GRP-14bfbb82,CMP-4a73c5f8,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-23273-2023-74,2023,Water,NA - 12,Emission,Waterbody,kg,"Laonil Lake, Lizard Lake",,SK-MAIN-29afbdb5,GRP-14bfbb82,CMP-4a73c5f8,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-23273-2023-75,2023,Water,NA - 40,Emission,Waterbody,tonnes,"Laonil Lake, Lizard Lake",,SK-MAIN-29afbdb5,GRP-14bfbb82,CMP-4a73c5f8,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-23273-2023-76,2023,Water,NA - 14,Emission,Waterbody,tonnes,"Laonil Lake, Lizard Lake",,SK-MAIN-29afbdb5,GRP-14bfbb82,CMP-4a73c5f8,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-5460-2023-52,2023,Water,NA - 16,Emission,Waterbody,tonnes,Wabush Lake,,NL-MAIN-b64bae7a,,CMP-8a99044e,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-5460-2023-53,2023,Water,NA - 02,Emission,Waterbody,kg,Wabush Lake,,NL-MAIN-b64bae7a,,CMP-8a99044e,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
npri-5460-2023-54,2023,Water,NA - 03,Emission,Waterbody,kg,Wabush Lake,,NL-MAIN-b64bae7a,,CMP-8a99044e,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html
